公交,写字楼,医院,商场,地铁,学校,小区名字,建造时间,房型,楼层,每平米价格,面积
0,0,0,0,0,0,香悦四季,2010,3室2厅,9,36956,138
0,0,0,0,0,0,聚兴园,2005,1室1厅,13,43434,59
0,0,0,0,0,0,西坝河东里,1988,1室1厅,6,57719,43
0,0,0,0,0,0,北京城建•北京密码,2016,1室2厅,8,24590,61
0,0,0,0,0,0,上上城五期小区,2009,2室1厅,18,22413,87
0,0,0,0,0,0,劲松六区,1980,2室1厅,6,52111,55
0,0,0,0,0,0,盛世嘉园,2000,2室2厅,22,51968,127
0,0,0,0,0,0,昌运宫小区,1995,2室1厅,16,69230,65
0,0,0,0,0,0,海淀南路,1989,3室1厅,12,80530,113
0,0,0,0,0,0,潮白河孔雀城,2014,5室2厅,4,20229,262
0,0,0,0,0,0,粮万科长阳半岛,2014,1室1厅,9,41666,72
0,0,0,0,0,0,北京新天地,2009,2室1厅,28,47197,102
0,0,0,0,0,0,弘新奇世界御马坊,2014,1室1厅,13,15000,60
0,0,0,0,0,0,广阳郡九号,2014,3室2厅,18,40211,189
0,0,0,0,0,0,首开·常青藤,2014,2室2厅,5,73563,87
0,0,0,0,0,0,美景东方,2008,1室1厅,24,66974,43
0,0,0,0,0,0,红山世家,2011,2室1厅,28,101279,94
0,0,0,0,0,0,群芳园小区,2009,2室2厅,6,36781,87
0,0,0,0,0,0,万象新天,2005,2室1厅,14,53123,94
0,0,0,0,0,0,景宜里,2004,3室1厅,9,67181,119
0,0,0,0,0,0,龙锦苑东三区,2008,3室2厅,6,36613,131
0,0,0,0,0,0,潮白河孔雀城,2016,3室2厅,15,20000,100
0,0,0,0,0,0,南苑北里,1998,3室1厅,6,41059,76
0,0,0,0,0,0,富力爱丁堡公馆,2005,2室2厅,25,85820,134
0,0,0,0,0,0,南十里居,1987,3室1厅,6,53076,65
0,0,0,0,0,0,富力桃园,2007,1室1厅,11,63109,70
0,0,0,0,0,0,润枫德尚国际公寓,2004,4室2厅,21,63492,189
0,0,0,0,0,0,北亚花园,1999,3室1厅,6,32038,103
0,0,0,0,0,0,棕榈泉国际公寓,2000,3室2厅,31,113989,193
0,0,0,0,0,0,西山国际城,2012,1室1厅,6,26666,75
0,0,0,0,0,0,碧水云天,2003,3室2厅,14,112179,156
0,0,0,0,0,0,融科千章墅,2015,4室4厅,3,50000,186
0,0,0,0,0,0,水墨林溪,2007,2室2厅,6,17424,103
0,0,0,0,0,0,首创禧瑞墅,2016,4室3厅,5,50127,141
0,0,0,0,0,0,上上城五期小区,2009,1室1厅,28,24074,54
0,0,0,0,0,0,森林大第,2004,3室2厅,6,51181,127
0,0,0,0,0,0,天时名苑,2000,3室2厅,14,44193,155
0,0,0,0,0,0,燕平家园东环风景,1995,2室1厅,6,33103,73
0,0,0,0,0,0,那尔水晶城,2005,3室2厅,11,39072,151
0,0,0,0,0,0,夏威夷北岸,2009,2室2厅,28,25842,89
0,0,0,0,0,0,澳洲康都,2005,3室2厅,23,68441,146
0,0,0,0,0,0,领秀慧谷,2012,2室1厅,10,50617,90
0,0,0,0,0,0,尚峯壹號,2014,3室2厅,22,35135,148
0,0,0,0,0,0,卡法国际,2016,1室1厅,6,23684,57
0,0,0,0,0,0,盛鑫嘉园,2005,3室1厅,22,50146,137
0,0,0,0,0,0,林肯公园一期,2009,5室2厅,24,52903,155
0,0,0,0,0,0,温泉花园B区,1996,2室1厅,6,27624,72
0,0,0,0,0,0,莱圳家园,2012,2室2厅,18,58891,95
0,0,0,0,0,0,银领国际,2004,2室2厅,25,53130,113
0,0,0,0,0,0,建兴家园,2002,2室1厅,6,41522,87
0,0,0,0,0,0,东亚五环国际,2016,2室2厅,10,31182,93
0,0,0,0,0,0,玉安园,2015,2室1厅,18,41034,112
0,0,0,0,0,0,新风南里,1993,3室2厅,6,118598,111
0,0,0,0,0,0,金隅丽景园,2000,1室1厅,28,34000,50
0,0,0,0,0,0,增光路43号院,1985,1室1厅,6,87071,38
0,0,0,0,0,0,旭辉御府,2013,3室2厅,8,49554,180
0,0,0,0,0,0,安慧里一区,1990,2室1厅,6,68978,55
0,0,0,0,0,0,首开熙悦汇,2015,2室1厅,9,22600,50
0,0,0,0,0,0,十字坡西里,1986,2室2厅,5,101729,59
0,0,0,0,0,0,潮白星光公馆,2012,3室2厅,13,29901,102
0,0,0,0,0,0,信城二期,2011,2室1厅,21,110606,66
0,0,0,0,0,0,公园1872,2012,2室2厅,35,67109,146
0,0,0,0,0,0,绿地新都会国际花都,2012,3室1厅,14,28471,100
0,0,0,0,0,0,久敬佳园,2007,2室2厅,10,43756,98
0,0,0,0,0,0,星河湾,2007,6室2厅,33,76690,991
0,0,0,0,0,0,DearVilla,2004,5室2厅,2,71969,396
0,0,0,0,0,0,天润福熙大道,2011,4室2厅,27,75000,200
0,0,0,0,0,0,凯迪尚府,2010,2室1厅,14,97149,86
0,0,0,0,0,0,景泰西里西区,2005,2室1厅,11,62983,76
0,0,0,0,0,0,玉海园,2001,2室2厅,6,66960,114
0,0,0,0,0,0,骡马市大街,1982,2室1厅,18,95563,59
0,0,0,0,0,0,尚峯壹號,2014,2室2厅,16,34112,107
0,0,0,0,0,0,志新村小区,1995,1室1厅,6,82000,50
0,0,0,0,0,0,广安苑,2002,2室2厅,23,75245,92
0,0,0,0,0,0,旗胜家园,2009,3室1厅,28,34719,89
0,0,0,0,0,0,远洋万和城,2010,2室2厅,18,89892,91
0,0,0,0,0,0,冠城大通澜石,2013,2室1厅,26,104123,97
0,0,0,0,0,0,壹线国际,2008,1室1厅,9,56857,70
0,0,0,0,0,0,远洋万和公馆,2013,4室2厅,29,99376,292
0,0,0,0,0,0,龙湖·蔚澜香醍,2000,5室3厅,6,63529,170
0,0,0,0,0,0,禾风相府,2003,2室1厅,6,110593,69
0,0,0,0,0,0,间建筑,2009,4室2厅,4,72818,272
0,0,0,0,0,0,禧福汇,2008,3室2厅,20,70000,135
0,0,0,0,0,0,京投万科新里程,2012,2室1厅,9,35591,90
0,0,0,0,0,0,月亮河城堡,2005,1室1厅,12,57843,102
0,0,0,0,0,0,泛海国际碧海园,2008,3室2厅,21,81337,178
0,0,0,0,0,0,黄南苑小区,2001,2室1厅,24,41999,84
0,0,0,0,0,0,广阳郡九号,2016,3室2厅,15,41582,139
0,0,0,0,0,0,金蝉南里,2007,2室1厅,11,47116,88
0,0,0,0,0,0,东方雅苑（CBD传奇）,2007,1室1厅,23,70454,66
0,0,0,0,0,0,东升园,2000,3室2厅,12,70319,185
0,0,0,0,0,0,庄胜二期,2004,2室1厅,12,125373,84
0,0,0,0,0,0,渔场家属园,2006,2室1厅,6,19565,92
0,0,0,0,0,0,金鱼池小区,2003,4室2厅,6,64890,117
0,0,0,0,0,0,卡尔生活馆,2005,3室2厅,1,37288,295
0,0,0,0,0,0,保利西山林语,2008,3室2厅,9,57909,142
0,0,0,0,0,0,崇文区崇文门东大街,1980,3室,14,79054,74
0,0,0,0,0,0,林肯公园二期,2014,3室1厅,22,40136,147
0,0,0,0,0,0,龙山华府,2013,3室2厅,12,43335,110
0,0,0,0,0,0,丛林庄别墅,2000,7室5厅,3,54761,420
0,0,0,0,0,0,沿海赛洛城,2008,1室1厅,16,56756,56
0,0,0,0,0,0,港馨家园,2004,3室2厅,6,31428,105
0,0,0,0,0,0,上地佳园,2003,2室1厅,16,77646,116
0,0,0,0,0,0,农光里小区,1994,2室1厅,18,52395,67
0,0,0,0,0,0,门良实家园,2005,3室1厅,6,28076,130
0,0,0,0,0,0,云趣园二区,2000,4室2厅,6,33298,155
0,0,0,0,0,0,新景家园,2006,1室1厅,13,111289,56
0,0,0,0,0,0,奥林匹克花园东坝,2007,4室2厅,9,57120,151
0,0,0,0,0,0,小石桥11号院,1990,3室1厅,6,109952,84
0,0,0,0,0,0,大运河孔雀城温莎郡,2016,3室2厅,28,15151,99
0,0,0,0,0,0,国红街,2016,4室2厅,16,100000,185
0,0,0,0,0,0,颐源居三期,2003,3室2厅,16,86780,197
0,0,0,0,0,0,富力城D区,2007,1室2厅,14,100446,72
0,0,0,0,0,0,丰益花园,2001,2室1厅,25,52889,78
0,0,0,0,0,0,天通苑西三区,2002,2室1厅,32,37566,95
0,0,0,0,0,0,光熙家园,2008,3室2厅,23,81712,154
0,0,0,0,0,0,永乐西小区,1986,2室1厅,6,48000,54
0,0,0,0,0,0,恋日嘉园一期,2015,2室2厅,11,55737,122
0,0,0,0,0,0,银枫家园,2001,2室1厅,9,47430,116
0,0,0,0,0,0,纳帕尔湾,2007,5室3厅,3,22872,376
0,0,0,0,0,0,景未山赋,2011,4室2厅,12,78947,190
0,0,0,0,0,0,国瑞城,2003,3室1厅,11,78571,98
0,0,0,0,0,0,国奥村,2007,4室2厅,9,111509,251
0,0,0,0,0,0,金晖嘉园,2000,2室2厅,14,82539,133
0,0,0,0,0,0,杨庄22号院,2003,1室1厅,6,43108,62
0,0,0,0,0,0,紫御长安,2015,2室2厅,17,71698,53
0,0,0,0,0,0,正源定慧福里,2009,2室1厅,17,75091,98
0,0,0,0,0,0,观唐别墅,2008,6室3厅,3,100000,600
0,0,0,0,0,0,建清园,1997,3室1厅,6,65165,84
0,0,0,0,0,0,首开国风美唐,2014,3室2厅,19,55434,92
0,0,0,0,0,0,燕京航城,2010,2室1厅,33,25000,76
0,0,0,0,0,0,华尔森小区,2003,2室2厅,6,29702,101
0,0,0,0,0,0,弘新奇世界御马坊,2016,1室1厅,13,18000,50
0,0,0,0,0,0,信城一期,2009,1室1厅,21,121823,76
0,0,0,0,0,0,南湖东园一区,1998,3室2厅,6,55737,122
0,0,0,0,0,0,银谷美泉,2008,2室2厅,9,62079,116
0,0,0,0,0,0,和光里小区,2005,2室1厅,16,47892,94
0,0,0,0,0,0,沿海赛洛城,2007,2室2厅,11,57258,92
0,0,0,0,0,0,力宝广场,2016,2室1厅,13,34181,55
0,0,0,0,0,0,北关东路,1990,2室1厅,5,20344,58
0,0,0,0,0,0,万年花城四期,2008,2室1厅,27,62464,88
0,0,0,0,0,0,光彩国际公寓,2003,3室2厅,27,66513,218
0,0,0,0,0,0,八达岭孔雀城（住宅）,2016,3室2厅,18,10674,89
0,0,0,0,0,0,康泽园,2001,2室2厅,20,41895,89
0,0,0,0,0,0,观筑庭园,2007,3室2厅,10,36619,142
0,0,0,0,0,0,大运河孔雀城温莎郡,2016,2室2厅,26,15992,75
0,0,0,0,0,0,八达岭孔雀城英国宫（住宅）,2016,3室2厅,18,9651,86
0,0,0,0,0,0,上上城第三季,2009,2室2厅,23,23913,92
0,0,0,0,0,0,泛海国际居住区,2010,4室2厅,21,84175,297
0,0,0,0,0,0,万象新天,2005,1室1厅,17,49826,69
0,0,0,0,0,0,七里香格,2014,2室2厅,18,6000,90
0,0,0,0,0,0,梵谷水郡,2008,1室,24,54024,45
0,0,0,0,0,0,K2·海棠湾,2011,2室1厅,27,52777,90
0,0,0,0,0,0,新华联家园南区,2005,3室2厅,11,43572,138
0,0,0,0,0,0,太阳公元,2012,2室2厅,29,125000,152
0,0,0,0,0,0,华发颐园,2007,3室2厅,11,64859,154
0,0,0,0,0,0,龙湾别墅,2008,4室2厅,3,39772,352
0,0,0,0,0,0,瑞雪春堂,2010,2室1厅,17,26373,91
0,0,0,0,0,0,上地西里,1998,3室1厅,6,81871,137
0,0,0,0,0,0,新悦家园,2004,2室1厅,6,29670,91
0,0,0,0,0,0,春荫园,2004,2室2厅,13,93875,134
0,0,0,0,0,0,潮白人家,2009,2室1厅,18,29569,93
0,0,0,0,0,0,柏阳景园,2005,1室1厅,4,37735,53
0,0,0,0,0,0,东亚五环国际,2015,2室2厅,19,31827,93
0,0,0,0,0,0,新怡家园,2006,1室1厅,13,113580,41
0,0,0,0,0,0,住总万科橙,2014,3室1厅,21,45531,94
0,0,0,0,0,0,天恒世界集,2016,3室1厅,10,37000,74
0,0,0,0,0,0,三星庄园,2004,2室1厅,10,51333,75
0,0,0,0,0,0,三合南里,1996,2室1厅,6,37333,75
0,0,0,0,0,0,前进花园玉兰苑,2009,2室1厅,6,38043,92
0,0,0,0,0,0,行宫南区,2003,3室2厅,6,21000,100
0,0,0,0,0,0,塔院小区,1989,2室1厅,18,79411,68
0,0,0,0,0,0,UHN国际村,2008,2室1厅,32,72905,117
0,0,0,0,0,0,莲花小区,2001,2室2厅,27,52272,110
0,0,0,0,0,0,富力桃园,2011,2室1厅,21,58888,90
0,0,0,0,0,0,天创世缘,2003,2室1厅,16,50017,142
0,0,0,0,0,0,八达岭孔雀城（别墅）,2012,3室2厅,3,16774,155
0,0,0,0,0,0,格林莱雅,2010,3室1厅,11,60773,122
0,0,0,0,0,0,上地西里,2000,3室1厅,6,91304,138
0,0,0,0,0,0,翼之城,2012,3室1厅,16,20000,103
0,0,0,0,0,0,绿地诺亚方舟,2016,2室1厅,13,24000,40
0,0,0,0,0,0,管庄西里,2001,2室1厅,6,49722,72
0,0,0,0,0,0,海洋局南院,2014,1室2厅,13,17000,60
0,0,0,0,0,0,芍药居小区,1994,1室1厅,6,84090,44
0,0,0,0,0,0,优山美地,2002,5室3厅,3,57344,497
0,0,0,0,0,0,天通苑苑,2008,3室2厅,10,36688,159
0,0,0,0,0,0,金隅万科城,2010,2室1厅,28,32863,84
0,0,0,0,0,0,融泽嘉园,2014,2室1厅,28,45747,87
0,0,0,0,0,0,UHN国际村,2007,3室2厅,32,88327,147
0,0,0,0,0,0,建邦华府,2009,2室1厅,13,62224,104
0,0,0,0,0,0,顺驰领海,2010,3室2厅,9,48976,137
0,0,0,0,0,0,卡法国际,2016,1室1厅,3,36363,55
0,0,0,0,0,0,A派公寓,2006,1室1厅,18,83870,62
0,0,0,0,0,0,分钟寺,2016,2室1厅,28,28933,75
0,0,0,0,0,0,沿海赛洛城,2007,2室2厅,18,46559,107
0,0,0,0,0,0,山水文园二期,2004,4室2厅,8,70995,231
0,0,0,0,0,0,北礼士路小区,1980,1室1厅,12,92364,41
0,0,0,0,0,0,海紫金苑,2002,3室2厅,13,106481,216
0,0,0,0,0,0,林肯公园一期,2010,1室1厅,28,40277,36
0,0,0,0,0,0,温泉花园,2001,2室2厅,6,27362,91
0,0,0,0,0,0,万象新天,2009,3室2厅,8,53146,143
0,0,0,0,0,0,月坛北小街,1998,3室2厅,18,91489,94
0,0,0,0,0,0,海晟名苑,2007,5室2厅,23,139431,402
0,0,0,0,0,0,龙锦苑东一区,2007,2室1厅,6,35996,99
0,0,0,0,0,0,山水文园三期,2007,4室2厅,11,67278,327
0,0,0,0,0,0,韦伯豪家园,2001,2室1厅,22,80783,93
0,0,0,0,0,0,万象新天,2004,3室2厅,14,44497,154
0,0,0,0,0,0,万城华府,2005,2室1厅,7,139069,115
0,0,0,0,0,0,彩虹城,2005,3室2厅,11,51304,115
0,0,0,0,0,0,海晟名苑,2005,4室2厅,13,100551,249
0,0,0,0,0,0,天时名苑,2009,1室1厅,24,54497,69
0,0,0,0,0,0,怡海花园富泽园,2004,2室2厅,6,55168,101
0,0,0,0,0,0,同盛里小区,2003,2室1厅,6,50724,69
0,0,0,0,0,0,燕化星城三里,2000,2室1厅,6,18658,82
0,0,0,0,0,0,梵谷水郡,2008,2室2厅,9,57730,122
0,0,0,0,0,0,拓然家苑,2008,3室2厅,6,24934,137
0,0,0,0,0,0,大西洋福临心,2009,2室1厅,31,86666,90
0,0,0,0,0,0,华芳园,1999,3室1厅,24,44536,97
0,0,0,0,0,0,矩阵小区,1998,2室1厅,6,60693,63
0,0,0,0,0,0,大成郡,2010,3室2厅,7,78529,108
0,0,0,0,0,0,旭辉26街区,2015,3室2厅,9,29661,59
0,0,0,0,0,0,融科橄榄城,2009,3室2厅,27,93225,145
0,0,0,0,0,0,华发颐园,2007,3室2厅,10,64600,153
0,0,0,0,0,0,珠江·拉维小镇,2012,2室2厅,9,36842,95
0,0,0,0,0,0,华业东方玫瑰,2014,2室1厅,2,71428,70
0,0,0,0,0,0,阳光都市,2000,1室1厅,24,79796,86
0,0,0,0,0,0,三里屯北小街,1985,1室1厅,18,62575,42
0,0,0,0,0,0,温泉花园B区,2003,1室1厅,6,33928,56
0,0,0,0,0,0,启迪香山,2016,2室1厅,23,54166,48
0,0,0,0,0,0,远洋一方花语苑,2013,4室2厅,6,52941,170
0,0,0,0,0,0,时尚街区东区,2005,2室2厅,20,46341,82
0,0,0,0,0,0,东亚·上北心,2008,1室1厅,25,34885,57
0,0,0,0,0,0,京品小区,2005,3室1厅,6,49152,118
0,0,0,0,0,0,润枫欣尚,2011,1室1厅,20,27419,62
0,0,0,0,0,0,世贸国际公寓,2002,3室3厅,32,74699,248
0,0,0,0,0,0,芳星园三区,1994,2室1厅,16,58474,59
0,0,0,0,0,0,望都家园,2002,4室2厅,6,36979,154
0,0,0,0,0,0,澳洲康都,2007,1室1厅,28,70175,57
0,0,0,0,0,0,天洋城,2006,2室2厅,33,27710,83
0,0,0,0,0,0,星河城二号苑,2007,3室2厅,17,55645,117
0,0,0,0,0,0,昌平家春秋,2003,3室2厅,6,20970,105
0,0,0,0,0,0,大雄郁金香舍,2003,3室1厅,5,53432,128
0,0,0,0,0,0,今典花园,1999,1室1厅,26,80717,56
0,0,0,0,0,0,天洋城,2010,2室1厅,18,27262,86
0,0,0,0,0,0,西坝河西里,1985,2室1厅,16,63793,58
0,0,0,0,0,0,保利嘉园,2010,2室1厅,11,41124,90
0,0,0,0,0,0,苹果社区,2005,4室2厅,27,79626,161
0,0,0,0,0,0,爱这城,2007,1室1厅,18,67478,61
0,0,0,0,0,0,紫竹花园,2001,3室2厅,14,61116,213
0,0,0,0,0,0,晨光家园,2003,2室1厅,28,57870,86
0,0,0,0,0,0,泰禾央广场,2014,4室2厅,9,37777,108
0,0,0,0,0,0,百旺茉莉园二期,2008,2室2厅,9,79378,121
0,0,0,0,0,0,志强南园,1982,2室1厅,6,74189,58
0,0,0,0,0,0,王府园园,2009,5室3厅,2,43778,217
0,0,0,0,0,0,首创禧瑞墅,2013,3室2厅,4,43829,141
0,0,0,0,0,0,八角里,1986,2室1厅,6,44142,59
0,0,0,0,0,0,阳光上东,2008,2室1厅,9,74507,132
0,0,0,0,0,0,粮祥云国际生活区（住宅）,2013,2室2厅,14,50847,118
0,0,0,0,0,0,卡法国际,2015,3室1厅,6,25000,66
0,0,0,0,0,0,星源国际公寓,2004,3室1厅,25,50000,160
0,0,0,0,0,0,天鹅湾loft,2008,1室2厅,15,100980,51
0,0,0,0,0,0,格调小区,2007,2室2厅,23,78139,108
0,0,0,0,0,0,炫特区,2005,1室1厅,28,52502,57
0,0,0,0,0,0,富力桃园,2007,2室1厅,11,54578,94
0,0,0,0,0,0,恩济里小区,1995,2室1厅,6,81730,52
0,0,0,0,0,0,天洋城,2011,3室2厅,33,28125,112
0,0,0,0,0,0,华瀚国际,8,4室2厅,25,65080,246
0,0,0,0,0,0,海特花园,1999,2室1厅,7,46020,74
0,0,0,0,0,0,雍景四季,2010,3室2厅,23,55437,141
0,0,0,0,0,0,澳景园,2010,8室5厅,3,36885,366
0,0,0,0,0,0,铁树斜街,1999,1室1厅,1,112500,12
0,0,0,0,0,0,天露园一区,2008,2室1厅,6,35714,98
0,0,0,0,0,0,阳光上东,2008,6室4厅,36,80000,825
0,0,0,0,0,0,春荫园,2004,2室2厅,13,93875,134
0,0,0,0,0,0,新通国际花园,2010,2室1厅,15,50961,86
0,0,0,0,0,0,国瑞城,2012,2室1厅,26,94405,143
0,0,0,0,0,0,欧陆经典,2001,2室2厅,20,65789,114
0,0,0,0,0,0,启迪香山,2016,2室2厅,9,50000,48
0,0,0,0,0,0,龙锦苑东一区,2007,2室1厅,6,35489,99
0,0,0,0,0,0,含晖苑,2006,2室1厅,13,34736,95
0,0,0,0,0,0,静源居,1990,2室1厅,6,80645,62
0,0,0,0,0,0,亚奥金茂悦,2014,4室2厅,18,76271,177
0,0,0,0,0,0,尚东庭,2000,4室2厅,4,54973,187
0,0,0,0,0,0,三里河一区,2004,3室1厅,6,129903,165
0,0,0,0,0,0,管庄北里,2013,2室1厅,28,47991,73
0,0,0,0,0,0,京泰自主城,2011,2室2厅,11,20000,135
0,0,0,0,0,0,国铁建广场,2013,2室1厅,29,36486,74
0,0,0,0,0,0,金隅万科城,2009,3室2厅,28,36585,123
0,0,0,0,0,0,当代城市家园,2005,2室2厅,11,67826,115
0,0,0,0,0,0,上上城五期小区,2009,2室1厅,18,24342,76
0,0,0,0,0,0,尚峯壹號,2015,3室2厅,21,33846,156
0,0,0,0,0,0,怡馨家园,2000,1室1厅,9,36792,85
0,0,0,0,0,0,芍药居北里,1997,2室1厅,24,74626,67
0,0,0,0,0,0,苹果社区,2004,2室2厅,26,71942,97
0,0,0,0,0,0,阳光上东,2010,3室1厅,27,70610,262
0,0,0,0,0,0,弘北京像素,2012,2室1厅,17,41304,46
0,0,0,0,0,0,东方一品城,2011,4室2厅,32,17537,130
0,0,0,0,0,0,和平里七区,1982,3室1厅,5,90277,72
0,0,0,0,0,0,塔院小区,1992,3室1厅,14,81250,80
0,0,0,0,0,0,首开·常青藤,2013,3室2厅,9,55696,158
0,0,0,0,0,0,林肯公园二期,2014,2室2厅,28,44034,118
0,0,0,0,0,0,芳星园一区,1997,3室1厅,14,60270,81
0,0,0,0,0,0,宣颐家园,2001,2室2厅,4,52935,104
0,0,0,0,0,0,芍药居北里,2005,2室1厅,28,62305,103
0,0,0,0,0,0,牛街西里,2003,2室1厅,19,64893,94
0,0,0,0,0,0,上上城五期小区,2009,2室1厅,18,22325,86
0,0,0,0,0,0,上上城五期小区,2009,1室1厅,18,26530,49
0,0,0,0,0,0,东湖湾,2008,3室2厅,28,89285,168
0,0,0,0,0,0,烟厂宿舍,1987,2室1厅,6,53529,56
0,0,0,0,0,0,裘马都,2008,1室1厅,21,79819,75
0,0,0,0,0,0,望京新城,2000,1室1厅,26,58583,73
0,0,0,0,0,0,华龙苑南里,2000,2室1厅,6,43447,70
0,0,0,0,0,0,八达岭孔雀城（住宅）,2014,1室1厅,18,9000,76
0,0,0,0,0,0,水清木华园,2000,2室1厅,18,95698,93
0,0,0,0,0,0,西单上国阙,2008,4室2厅,15,139802,281
0,0,0,0,0,0,和平里民旺园,1991,2室1厅,6,90269,55
0,0,0,0,0,0,九龙家园北区,1999,4室2厅,4,33742,163
0,0,0,0,0,0,南沙滩小区,1995,2室1厅,6,66153,65
0,0,0,0,0,0,新康园,2004,2室1厅,32,53333,75
0,0,0,0,0,0,健泰安居花园,2016,2室2厅,18,6976,86
0,0,0,0,0,0,天赐良园,2003,2室1厅,6,40654,107
0,0,0,0,0,0,粮祥云国际生活区（别墅）,2013,3室2厅,14,48524,305
0,0,0,0,0,0,宾阳西里,1995,2室1厅,6,25396,63
0,0,0,0,0,0,天洋城,2009,2室2厅,34,27531,92
0,0,0,0,0,0,枫竹苑,2003,3室2厅,16,49211,128
0,0,0,0,0,0,恒松园,2000,2室1厅,22,55147,82
0,0,0,0,0,0,苏州胡同,2012,1室1厅,1,126666,15
0,0,0,0,0,0,惠民家园二区,2012,3室1厅,9,27659,94
0,0,0,0,0,0,澳林春天四期,2004,4室2厅,9,81871,171
0,0,0,0,0,0,国瑞城,2005,3室2厅,10,92727,165
0,0,0,0,0,0,沿海赛洛城,2009,3室1厅,24,55985,107
0,0,0,0,0,0,知本时代,2002,2室1厅,14,56122,98
0,0,0,0,0,0,风景线,2000,2室1厅,24,59131,88
0,0,0,0,0,0,风格派欧陆经典三期,2007,1室,19,78359,43
0,0,0,0,0,0,马连洼兰园,1998,2室1厅,6,59867,92
0,0,0,0,0,0,美利新世界,2004,2室1厅,6,54666,101
0,0,0,0,0,0,东方太阳城,2003,3室2厅,4,24170,211
0,0,0,0,0,0,西坝河北里,1999,3室2厅,8,68421,95
0,0,0,0,0,0,白广路6号院,1999,3室1厅,6,74013,99
0,0,0,0,0,0,世纪金色嘉园,2004,1室1厅,28,61666,30
0,0,0,0,0,0,格瑞雅居,2009,2室2厅,6,44444,81
0,0,0,0,0,0,上京新航线,2007,2室1厅,26,91707,91
0,0,0,0,0,0,富力桃园,2008,2室1厅,20,59092,90
0,0,0,0,0,0,龙禧苑二区,2003,2室2厅,5,44680,94
0,0,0,0,0,0,大运河孔雀城温莎郡,2016,3室2厅,9,14545,110
0,0,0,0,0,0,亚奥人家公寓,1999,2室2厅,22,67826,115
0,0,0,0,0,0,望京新城,1999,2室2厅,30,68728,84
0,0,0,0,0,0,朝阳嘉园,2007,3室1厅,24,55444,100
0,0,0,0,0,0,北无小区,1995,3室1厅,6,85704,88
0,0,0,0,0,0,棕榈泉国际公寓,2004,4室2厅,29,75800,369
0,0,0,0,0,0,新融苑,2000,2室2厅,13,118811,111
0,0,0,0,0,0,康乐里,2001,2室2厅,14,95098,102
0,0,0,0,0,0,星河湾,2006,3室2厅,15,75117,426
0,0,0,0,0,0,仓上小区,2002,2室1厅,6,31795,80
0,0,0,0,0,0,平原里小区,1999,2室1厅,12,77910,65
0,0,0,0,0,0,双兴东区,1997,2室1厅,18,33333,78
0,0,0,0,0,0,和平街西苑,2002,5室2厅,16,45121,266
0,0,0,0,0,0,太阳公元,2010,3室2厅,25,115087,129
0,0,0,0,0,0,酒仙桥二街坊,1985,2室1厅,6,52000,50
0,0,0,0,0,0,禧福汇,2007,1室1厅,23,67415,45
0,0,0,0,0,0,瑞雪春堂,2013,2室1厅,15,26404,89
0,0,0,0,0,0,西屋国际公寓,2004,4室2厅,22,56293,258
0,0,0,0,0,0,西坝河东里,1986,2室1厅,6,69093,59
0,0,0,0,0,0,那尔水晶城,2000,3室2厅,11,38326,151
0,0,0,0,0,0,纳帕尔湾,2012,4室3厅,2,23466,375
0,0,0,0,0,0,金地国际花园,2004,4室2厅,24,90225,266
0,0,0,0,0,0,上上城四期,2009,3室2厅,23,25945,111
0,0,0,0,0,0,澳洲康都,2005,2室1厅,17,75916,86
0,0,0,0,0,0,地坛北里,1975,3室1厅,5,90383,83
0,0,0,0,0,0,蒲安东里,2004,2室1厅,18,55555,72
0,0,0,0,0,0,城美维多利亚,2008,2室1厅,34,20370,54
0,0,0,0,0,0,鲁能7号院,2012,3室2厅,19,34576,118
0,0,0,0,0,0,熙府桃园,2004,4室2厅,13,109603,192
0,0,0,0,0,0,弘北京像素,2009,1室1厅,13,41463,41
0,0,0,0,0,0,天时名苑,2009,3室2厅,14,43910,156
0,0,0,0,0,0,绿地诺亚方舟,2016,2室2厅,15,26241,39
0,0,0,0,0,0,浉城百丽,2003,3室2厅,4,46448,183
0,0,0,0,0,0,上地东里,1998,2室2厅,6,101485,81
0,0,0,0,0,0,融科千章墅,2016,3室2厅,3,48846,260
0,0,0,0,0,0,石园南区,1990,2室1厅,16,31638,94
0,0,0,0,0,0,山水文园三期,2008,4室2厅,12,65220,245
0,0,0,0,0,0,听涛雅苑,2000,3室2厅,8,47760,121
0,0,0,0,0,0,龙腾苑六区,2003,3室1厅,6,43406,127
0,0,0,0,0,0,潮白河孔雀城英国宫,2014,2室2厅,27,20253,79
0,0,0,0,0,0,卡法国际,2016,2室2厅,9,23773,53
0,0,0,0,0,0,庄维花园,2001,1室1厅,24,44926,80
0,0,0,0,0,0,矩阵小区,2005,3室1厅,6,47752,89
0,0,0,0,0,0,万城华府,2006,5室3厅,5,144314,343
0,0,0,0,0,0,东恒时代二期,2007,1室1厅,21,79526,74
0,0,0,0,0,0,鸿坤原乡小镇,2015,2室2厅,18,7500,68
0,0,0,0,0,0,龙山华府,2013,3室2厅,20,35294,102
0,0,0,0,0,0,西罗园三区,1993,2室1厅,18,48576,60
0,0,0,0,0,0,新裕家园,2006,1室2厅,14,82887,78
0,0,0,0,0,0,棕榈滩别墅,2008,5室3厅,3,57349,415
0,0,0,0,0,0,潮白河孔雀城英国宫,2012,4室3厅,4,20754,265
